CHEBI_GO_EXT:agonist	GO:0048018
GO_EXT:0004136	GO:0004136
GO_EXT:0004137	GO:0004137
GO_EXT:0004138	GO:0004138
GO_EXT:0004139	GO:0004139
GO_EXT:0004140	GO:0004140
GO_EXT:0004141	GO:0004141
GO_EXT:0004142	GO:0004142
GO_EXT:0004143	GO:0004143
GO_EXT:0004144	GO:0004144
GO_EXT:0004145	GO:0004145
GO_EXT:0004146	GO:0004146
GO_EXT:0004147	GO:0004147
GO_EXT:0004148	GO:0004148
GO_EXT:0004149	GO:0004149
GO_EXT:0004150	GO:0004150
GO_EXT:0004151	GO:0004151
GO_EXT:0004152	GO:0004152
GO_EXT:0004153	GO:0004153
GO_EXT:0004154	GO:0004154
GO_EXT:0004155	GO:0004155
GO_EXT:0004156	GO:0004156
GO_EXT:0004157	GO:0004157
GO_EXT:0004158	GO:0004158
GO_EXT:0004159	GO:0004159
GO_EXT:0004160	GO:0004160
GO_EXT:0004161	GO:0004161
GO_EXT:0004162	GO:0004162
GO_EXT:0004163	GO:0004163
GO_EXT:0004164	GO:0004164
GO_EXT:0004165	GO:0004165
GO_EXT:0004166	GO:0004166
GO_EXT:0004167	GO:0004167
GO_EXT:0004168	GO:0004168
GO_EXT:0004169	GO:0004169
GO_EXT:0004170	GO:0004170
GO_EXT:0004173	GO:0004173
GO_EXT:0004174	GO:0004174
GO_EXT:0004175	GO:0004175
GO_EXT:0004176	GO:0004176
GO_EXT:0004177	GO:0004177
GO_EXT:0004180	GO:0004180
GO_EXT:0004181	GO:0004181
GO_EXT:0004185	GO:0004185
GO_EXT:0004190	GO:0004190
GO_EXT:0004197	GO:0004197
GO_EXT:0004198	GO:0004198
GO_EXT:0004222	GO:0004222
GO_EXT:0004252	GO:0004252
GO_EXT:0004298	GO:0004298
GO_EXT:0004300	GO:0004300
GO_EXT:0004301	GO:0004301
GO_EXT:0004303	GO:0004303
GO_EXT:0004304	GO:0004304
GO_EXT:0004305	GO:0004305
GO_EXT:0004306	GO:0004306
GO_EXT:0004307	GO:0004307
GO_EXT:0004308	GO:0004308
GO_EXT:0004309	GO:0004309
GO_EXT:0004310	GO:0004310
GO_EXT:0004311	GO:0004311
GO_EXT:0004312	GO:0004312
GO_EXT:0004313	GO:0004313
GO_EXT:0004314	GO:0004314
GO_EXT:0004315	GO:0004315
GO_EXT:0004316	GO:0004316
GO_EXT:0004317	GO:0004317
GO_EXT:0004318	GO:0004318
GO_EXT:0004319	GO:0004319
GO_EXT:0004320	GO:0004320
GO_EXT:0004321	GO:0004321
GO_EXT:0004322	GO:0004322
GO_EXT:0004324	GO:0004324
GO_EXT:0004325	GO:0004325
GO_EXT:0004326	GO:0004326
GO_EXT:0004328	GO:0004328
GO_EXT:0004329	GO:0004329
GO_EXT:0004331	GO:0004331
GO_EXT:0004332	GO:0004332
GO_EXT:0004333	GO:0004333
GO_EXT:0004334	GO:0004334
GO_EXT:0004335	GO:0004335
GO_EXT:0004336	GO:0004336
GO_EXT:0004337	GO:0004337
GO_EXT:0004338	GO:0004338
GO_EXT:0004339	GO:0004339
GO_EXT:0004340	GO:0004340
GO_EXT:0004341	GO:0004341
GO_EXT:0004342	GO:0004342
GO_EXT:0004343	GO:0004343
GO_EXT:0004344	GO:0004344
GO_EXT:0004345	GO:0004345
GO_EXT:0004346	GO:0004346
GO_EXT:0004347	GO:0004347
GO_EXT:0004348	GO:0004348
GO_EXT:0004349	GO:0004349
GO_EXT:0004350	GO:0004350
GO_EXT:0004351	GO:0004351
GO_EXT:0004352	GO:0004352
GO_EXT:0004353	GO:0004353
GO_EXT:0004354	GO:0004354
GO_EXT:0004355	GO:0004355
GO_EXT:0004356	GO:0004356
GO_EXT:0004357	GO:0004357
GO_EXT:0004358	GO:0004358
GO_EXT:0004359	GO:0004359
GO_EXT:0004360	GO:0004360
GO_EXT:0004361	GO:0004361
GO_EXT:0004362	GO:0004362
GO_EXT:0004363	GO:0004363
GO_EXT:0004364	GO:0004364
GO_EXT:0004365	GO:0004365
GO_EXT:0004366	GO:0004366
GO_EXT:0004367	GO:0004367
GO_EXT:0004368	GO:0004368
GO_EXT:0004369	GO:0004369
GO_EXT:0004370	GO:0004370
GO_EXT:0004371	GO:0004371
GO_EXT:0004372	GO:0004372
GO_EXT:0004373	GO:0004373
GO_EXT:0004375	GO:0004375
GO_EXT:0004376	GO:0004376
GO_EXT:0004377	GO:0004377
GO_EXT:0004378	GO:0004378
GO_EXT:0004379	GO:0004379
GO_EXT:0004380	GO:0004380
GO_EXT:0004381	GO:0004381
GO_EXT:0004382	GO:0004382
GO_EXT:0004383	GO:0004383
GO_EXT:0004385	GO:0004385
GO_EXT:0004386	GO:0004386
GO_EXT:0004392	GO:0004392
GO_EXT:0004394	GO:0004394
GO_EXT:0004395	GO:0004395
GO_EXT:0004396	GO:0004396
GO_EXT:0004397	GO:0004397
GO_EXT:0004398	GO:0004398
GO_EXT:0004399	GO:0004399
GO_EXT:0004400	GO:0004400
GO_EXT:0004401	GO:0004401
GO_EXT:0004402	GO:0004402
GO_EXT:0004407	GO:0004407
GO_EXT:0004408	GO:0004408
GO_EXT:0004409	GO:0004409
GO_EXT:0004410	GO:0004410
GO_EXT:0004411	GO:0004411
GO_EXT:0004412	GO:0004412
GO_EXT:0004413	GO:0004413
GO_EXT:0004414	GO:0004414
GO_EXT:0004415	GO:0004415
GO_EXT:0004416	GO:0004416
GO_EXT:0004417	GO:0004417
GO_EXT:0004418	GO:0004418
GO_EXT:0004419	GO:0004419
GO_EXT:0004420	GO:0004420
GO_EXT:0004421	GO:0004421
GO_EXT:0004422	GO:0004422
GO_EXT:0004423	GO:0004423
GO_EXT:0004424	GO:0004424
GO_EXT:0004425	GO:0004425
GO_EXT:0004427	GO:0004427
GO_EXT:0004430	GO:0004430
GO_EXT:0004435	GO:0004435
GO_EXT:0004436	GO:0004436
GO_EXT:0004438	GO:0004438
GO_EXT:0004439	GO:0004439
GO_EXT:0004441	GO:0004441
GO_EXT:0004445	GO:0004445
GO_EXT:0004446	GO:0004446
GO_EXT:0004447	GO:0004447
GO_EXT:0004448	GO:0004448
GO_EXT:0004449	GO:0004449
GO_EXT:0004450	GO:0004450
GO_EXT:0004451	GO:0004451
GO_EXT:0004452	GO:0004452
GO_EXT:0004453	GO:0004453
GO_EXT:0004454	GO:0004454
GO_EXT:0004455	GO:0004455
GO_EXT:0004456	GO:0004456
GO_EXT:0004457	GO:0004457
GO_EXT:0004458	GO:0004458
GO_EXT:0004459	GO:0004459
GO_EXT:0004460	GO:0004460
GO_EXT:0004461	GO:0004461
GO_EXT:0004462	GO:0004462
GO_EXT:0004463	GO:0004463
GO_EXT:0004464	GO:0004464
GO_EXT:0004465	GO:0004465
GO_EXT:0004466	GO:0004466
GO_EXT:0004467	GO:0004467
GO_EXT:0004468	GO:0004468
GO_EXT:0004470	GO:0004470
GO_EXT:0004471	GO:0004471
GO_EXT:0004473	GO:0004473
GO_EXT:0004474	GO:0004474
GO_EXT:0004475	GO:0004475
GO_EXT:0004476	GO:0004476
GO_EXT:0004477	GO:0004477
GO_EXT:0004478	GO:0004478
GO_EXT:0004479	GO:0004479
GO_EXT:0004481	GO:0004481
GO_EXT:0004482	GO:0004482
GO_EXT:0004483	GO:0004483
GO_EXT:0004484	GO:0004484
GO_EXT:0004485	GO:0004485
GO_EXT:0004486	GO:0004486
GO_EXT:0004487	GO:0004487
GO_EXT:0004488	GO:0004488
GO_EXT:0004489	GO:0004489
GO_EXT:0004490	GO:0004490
GO_EXT:0004491	GO:0004491
GO_EXT:0004492	GO:0004492
GO_EXT:0004493	GO:0004493
GO_EXT:0004494	GO:0004494
GO_EXT:0004495	GO:0004495
GO_EXT:0004496	GO:0004496
GO_EXT:0004497	GO:0004497
GO_EXT:0004498	GO:0004498
GO_EXT:0004499	GO:0004499
GO_EXT:0004500	GO:0004500
GO_EXT:0004501	GO:0004501
GO_EXT:0004502	GO:0004502
GO_EXT:0004503	GO:0004503
GO_EXT:0004504	GO:0004504
GO_EXT:0004505	GO:0004505
GO_EXT:0004506	GO:0004506
GO_EXT:0004507	GO:0004507
GO_EXT:0004508	GO:0004508
GO_EXT:0004509	GO:0004509
GO_EXT:0004510	GO:0004510
GO_EXT:0004511	GO:0004511
GO_EXT:0004512	GO:0004512
GO_EXT:0004513	GO:0004513
GO_EXT:0004514	GO:0004514
GO_EXT:0004515	GO:0004515
GO_EXT:0004516	GO:0004516
GO_EXT:0004517	GO:0004517
GO_EXT:0004518	GO:0004518
GO_EXT:0004519	GO:0004519
GO_EXT:0004520	GO:0004520
GO_EXT:0004521	GO:0004521
GO_EXT:0004522	GO:0004522
GO_EXT:0004523	GO:0004523
GO_EXT:0004525	GO:0004525
GO_EXT:0004526	GO:0004526
GO_EXT:0004527	GO:0004527
GO_EXT:0004528	GO:0004528
GO_EXT:0004529	GO:0004529
GO_EXT:0004530	GO:0004530
GO_EXT:0004531	GO:0004531
GO_EXT:0004532	GO:0004532
GO_EXT:0004533	GO:0004533
GO_EXT:0004534	GO:0004534
GO_EXT:0004535	GO:0004535
GO_EXT:0004536	GO:0004536
GO_EXT:0004540	GO:0004540
GO_EXT:0004549	GO:0004549
GO_EXT:0004550	GO:0004550
GO_EXT:0004551	GO:0004551
GO_EXT:0004552	GO:0004552
GO_EXT:0004553	GO:0004553
GO_EXT:0004555	GO:0004555
GO_EXT:0004556	GO:0004556
GO_EXT:0004557	GO:0004557
GO_EXT:0004558	GO:0004558
GO_EXT:0004559	GO:0004559
GO_EXT:0004560	GO:0004560
GO_EXT:0004561	GO:0004561
GO_EXT:0004563	GO:0004563
GO_EXT:0004564	GO:0004564
GO_EXT:0004565	GO:0004565
GO_EXT:0004566	GO:0004566
GO_EXT:0004567	GO:0004567
GO_EXT:0004568	GO:0004568
GO_EXT:0004569	GO:0004569
GO_EXT:0004571	GO:0004571
GO_EXT:0004572	GO:0004572
GO_EXT:0004573	GO:0004573
GO_EXT:0004574	GO:0004574
GO_EXT:0004575	GO:0004575
GO_EXT:0004576	GO:0004576
GO_EXT:0004577	GO:0004577
GO_EXT:0004578	GO:0004578
GO_EXT:0004579	GO:0004579
GO_EXT:0004581	GO:0004581
GO_EXT:0004582	GO:0004582
GO_EXT:0004583	GO:0004583
GO_EXT:0004584	GO:0004584
GO_EXT:0004585	GO:0004585
GO_EXT:0004586	GO:0004586
GO_EXT:0004587	GO:0004587
GO_EXT:0004588	GO:0004588
GO_EXT:0004589	GO:0004589
GO_EXT:0004590	GO:0004590
GO_EXT:0004591	GO:0004591
GO_EXT:0004592	GO:0004592
GO_EXT:0004593	GO:0004593
GO_EXT:0004594	GO:0004594
GO_EXT:0004595	GO:0004595
GO_EXT:0004596	GO:0004596
GO_EXT:0004597	GO:0004597
GO_EXT:0004598	GO:0004598
GO_EXT:0004601	GO:0004601
GO_EXT:0004602	GO:0004602
GO_EXT:0004603	GO:0004603
GO_EXT:0004604	GO:0004604
GO_EXT:0004605	GO:0004605
GO_EXT:0004607	GO:0004607
GO_EXT:0004608	GO:0004608
GO_EXT:0004609	GO:0004609
GO_EXT:0004610	GO:0004610
GO_EXT:0004611	GO:0004611
GO_EXT:0004612	GO:0004612
GO_EXT:0004613	GO:0004613
GO_EXT:0004614	GO:0004614
GO_EXT:0004615	GO:0004615
GO_EXT:0004616	GO:0004616
GO_EXT:0004617	GO:0004617
GO_EXT:0004618	GO:0004618
GO_EXT:0004619	GO:0004619
GO_EXT:0004620	GO:0004620
GO_EXT:0004621	GO:0004621
GO_EXT:0004622	GO:0004622
GO_EXT:0004623	GO:0004623
GO_EXT:0004629	GO:0004629
GO_EXT:0004630	GO:0004630
GO_EXT:0004631	GO:0004631
GO_EXT:0004632	GO:0004632
GO_EXT:0004633	GO:0004633
GO_EXT:0004634	GO:0004634
GO_EXT:0004635	GO:0004635
GO_EXT:0004636	GO:0004636
GO_EXT:0004637	GO:0004637
GO_EXT:0004638	GO:0004638
GO_EXT:0004639	GO:0004639
GO_EXT:0004640	GO:0004640
GO_EXT:0004641	GO:0004641
GO_EXT:0004642	GO:0004642
GO_EXT:0004643	GO:0004643
GO_EXT:0004644	GO:0004644
GO_EXT:0004645	GO:0004645
GO_EXT:0004647	GO:0004647
GO_EXT:0004648	GO:0004648
GO_EXT:0004649	GO:0004649
GO_EXT:0004650	GO:0004650
GO_EXT:0004651	GO:0004651
GO_EXT:0004652	GO:0004652
GO_EXT:0004653	GO:0004653
GO_EXT:0004654	GO:0004654
GO_EXT:0004655	GO:0004655
GO_EXT:0004656	GO:0004656
GO_EXT:0004657	GO:0004657
GO_EXT:0004658	GO:0004658
GO_EXT:0004659	GO:0004659
GO_EXT:0004660	GO:0004660
GO_EXT:0004661	GO:0004661
GO_EXT:0004662	GO:0004662
GO_EXT:0004663	GO:0004663
GO_EXT:0004664	GO:0004664
GO_EXT:0004665	GO:0004665
GO_EXT:0004666	GO:0004666
GO_EXT:0004667	GO:0004667
GO_EXT:0004668	GO:0004668
GO_EXT:0004671	GO:0004671
GO_EXT:0004672	GO:0004672
GO_EXT:0004673	GO:0004673
GO_EXT:0004674	GO:0004674
GO_EXT:0004675	GO:0004675
GO_EXT:0004676	GO:0004676
GO_EXT:0004677	GO:0004677
GO_EXT:0004679	GO:0004679
GO_EXT:0004683	GO:0004683
GO_EXT:0004686	GO:0004686
GO_EXT:0004687	GO:0004687
GO_EXT:0004689	GO:0004689
GO_EXT:0004690	GO:0004690
GO_EXT:0004691	GO:0004691
GO_EXT:0004692	GO:0004692
GO_EXT:0004693	GO:0004693
GO_EXT:0004694	GO:0004694
GO_EXT:0004697	GO:0004697
GO_EXT:0004698	GO:0004698
GO_EXT:0004699	GO:0004699
GO_EXT:0004702	GO:0004702
GO_EXT:0004703	GO:0004703
GO_EXT:0004704	GO:0004704
GO_EXT:0004705	GO:0004705
GO_EXT:0004706	GO:0004706
GO_EXT:0004707	GO:0004707
GO_EXT:0004708	GO:0004708
GO_EXT:0004709	GO:0004709
GO_EXT:0004711	GO:0004711
GO_EXT:0004712	GO:0004712
GO_EXT:0004713	GO:0004713
GO_EXT:0004714	GO:0004714
GO_EXT:0004715	GO:0004715
GO_EXT:0004716	GO:0004716
GO_EXT:0004719	GO:0004719
GO_EXT:0004720	GO:0004720
GO_EXT:0004721	GO:0004721
GO_EXT:0004722	GO:0004722
GO_EXT:0004723	GO:0004723
GO_EXT:0004724	GO:0004724
GO_EXT:0004725	GO:0004725
GO_EXT:0004726	GO:0004726
GO_EXT:0004727	GO:0004727
GO_EXT:0004728	GO:0004728
GO_EXT:0004729	GO:0004729
GO_EXT:0004730	GO:0004730
GO_EXT:0004731	GO:0004731
GO_EXT:0004732	GO:0004732
GO_EXT:0004733	GO:0004733
GO_EXT:0004734	GO:0004734
GO_EXT:0004735	GO:0004735
GO_EXT:0004736	GO:0004736
GO_EXT:0004737	GO:0004737
GO_EXT:0004738	GO:0004738
GO_EXT:0004739	GO:0004739
GO_EXT:0004740	GO:0004740
GO_EXT:0004741	GO:0004741
GO_EXT:0004742	GO:0004742
GO_EXT:0004743	GO:0004743
GO_EXT:0004744	GO:0004744
GO_EXT:0004745	GO:0004745
GO_EXT:0004746	GO:0004746
GO_EXT:0004747	GO:0004747
GO_EXT:0004748	GO:0004748
GO_EXT:0004749	GO:0004749
GO_EXT:0004750	GO:0004750
GO_EXT:0004751	GO:0004751
GO_EXT:0004753	GO:0004753
GO_EXT:0004754	GO:0004754
GO_EXT:0004755	GO:0004755
GO_EXT:0004756	GO:0004756
GO_EXT:0004757	GO:0004757
GO_EXT:0004758	GO:0004758
GO_EXT:0004760	GO:0004760
GO_EXT:0004764	GO:0004764
GO_EXT:0004765	GO:0004765
GO_EXT:0004766	GO:0004766
GO_EXT:0004767	GO:0004767
GO_EXT:0004768	GO:0004768
GO_EXT:0004769	GO:0004769
GO_EXT:0004771	GO:0004771
GO_EXT:0004772	GO:0004772
GO_EXT:0004773	GO:0004773
GO_EXT:0004774	GO:0004774
GO_EXT:0004775	GO:0004775
GO_EXT:0004776	GO:0004776
GO_EXT:0004777	GO:0004777
GO_EXT:0004778	GO:0004778
GO_EXT:0004779	GO:0004779
GO_EXT:0004780	GO:0004780
GO_EXT:0004781	GO:0004781
GO_EXT:0004782	GO:0004782
GO_EXT:0004783	GO:0004783
GO_EXT:0004784	GO:0004784
GO_EXT:0004787	GO:0004787
GO_EXT:0004788	GO:0004788
GO_EXT:0004789	GO:0004789
GO_EXT:0004790	GO:0004790
GO_EXT:0004791	GO:0004791
GO_EXT:0004792	GO:0004792
GO_EXT:0004793	GO:0004793
GO_EXT:0004794	GO:0004794
GO_EXT:0004795	GO:0004795
GO_EXT:0004796	GO:0004796
GO_EXT:0004797	GO:0004797
GO_EXT:0004798	GO:0004798
GO_EXT:0004799	GO:0004799
GO_EXT:0004800	GO:0004800
GO_EXT:0004801	GO:0004801
GO_EXT:0004802	GO:0004802
GO_EXT:0004803	GO:0004803
GO_EXT:0004805	GO:0004805
GO_EXT:0004806	GO:0004806
GO_EXT:0004807	GO:0004807
GO_EXT:0004808	GO:0004808
GO_EXT:0004809	GO:0004809
GO_EXT:0004810	GO:0004810
GO_EXT:0004812	GO:0004812
GO_EXT:0004813	GO:0004813
GO_EXT:0004814	GO:0004814
GO_EXT:0004815	GO:0004815
GO_EXT:0004816	GO:0004816
GO_EXT:0004817	GO:0004817
GO_EXT:0004818	GO:0004818
GO_EXT:0004819	GO:0004819
GO_EXT:0004820	GO:0004820
GO_EXT:0004821	GO:0004821
GO_EXT:0004822	GO:0004822
GO_EXT:0004823	GO:0004823
GO_EXT:0004824	GO:0004824
GO_EXT:0004825	GO:0004825
GO_EXT:0004826	GO:0004826
GO_EXT:0004827	GO:0004827
GO_EXT:0004828	GO:0004828
GO_EXT:0004829	GO:0004829
GO_EXT:0004830	GO:0004830
GO_EXT:0004831	GO:0004831
GO_EXT:0004832	GO:0004832
GO_EXT:0004833	GO:0004833
GO_EXT:0004834	GO:0004834
GO_EXT:0004835	GO:0004835
GO_EXT:0004836	GO:0004836
GO_EXT:0004837	GO:0004837
GO_EXT:0004838	GO:0004838
GO_EXT:0004839	GO:0004839
GO_EXT:0004842	GO:0004842
GO_EXT:0004843	GO:0004843
GO_EXT:0004844	GO:0004844
GO_EXT:0004845	GO:0004845
GO_EXT:0004846	GO:0004846
GO_EXT:0004847	GO:0004847
GO_EXT:0004848	GO:0004848
GO_EXT:0004849	GO:0004849
GO_EXT:0004850	GO:0004850
GO_EXT:0004851	GO:0004851
GO_EXT:0004852	GO:0004852
GO_EXT:0004853	GO:0004853
GO_EXT:0004854	GO:0004854
GO_EXT:0004855	GO:0004855
GO_EXT:0004856	GO:0004856
GO_EXT:0004857	GO:0004857
GO_EXT:0004858	GO:0004858
GO_EXT:0004859	GO:0004859
GO_EXT:0004860	GO:0004860
GO_EXT:0004861	GO:0004861
GO_EXT:0004862	GO:0004862
GO_EXT:0004864	GO:0004864
GO_EXT:0004865	GO:0004865
GO_EXT:0004866	GO:0004866
GO_EXT:0004867	GO:0004867
GO_EXT:0004869	GO:0004869
GO_EXT:0004871	GO:0004871
GO_EXT:0004872	GO:0004872
GO_EXT:0004873	GO:0004873
GO_EXT:0004874	GO:0004874
GO_EXT:0004875	GO:0004875
GO_EXT:0004876	GO:0004876
GO_EXT:0004877	GO:0004877
GO_EXT:0004878	GO:0004878
GO_EXT:0004879	GO:0004879
GO_EXT:0004880	GO:0004880
GO_EXT:0004882	GO:0004882
GO_EXT:0004883	GO:0004883
GO_EXT:0004884	GO:0004884
GO_EXT:0004886	GO:0004886
GO_EXT:0004887	GO:0004887
GO_EXT:0004888	GO:0004888
GO_EXT:0004889	GO:0004889
GO_EXT:0004890	GO:0004890
GO_EXT:0004896	GO:0004896
GO_EXT:0004897	GO:0004897
GO_EXT:0004900	GO:0004900
GO_EXT:0004901	GO:0004901
GO_EXT:0004902	GO:0004902
GO_EXT:0004903	GO:0004903
GO_EXT:0004904	GO:0004904
GO_EXT:0004905	GO:0004905
GO_EXT:0004906	GO:0004906
GO_EXT:0004908	GO:0004908
GO_EXT:0004909	GO:0004909
GO_EXT:0004910	GO:0004910
GO_EXT:0004911	GO:0004911
GO_EXT:0004912	GO:0004912
GO_EXT:0004913	GO:0004913
GO_EXT:0004914	GO:0004914
GO_EXT:0004915	GO:0004915
GO_EXT:0004917	GO:0004917
GO_EXT:0004918	GO:0004918
GO_EXT:0004919	GO:0004919
GO_EXT:0004920	GO:0004920
GO_EXT:0004921	GO:0004921
GO_EXT:0004923	GO:0004923
GO_EXT:0004924	GO:0004924
GO_EXT:0004925	GO:0004925
GO_EXT:0004930	GO:0004930
GO_EXT:0004931	GO:0004931
GO_EXT:0004932	GO:0004932
GO_EXT:0004933	GO:0004933
GO_EXT:0004934	GO:0004934
GO_EXT:0004935	GO:0004935
GO_EXT:0004936	GO:0004936
GO_EXT:0004937	GO:0004937
GO_EXT:0004938	GO:0004938
GO_EXT:0004939	GO:0004939
GO_EXT:0004940	GO:0004940
GO_EXT:0004941	GO:0004941
GO_EXT:0004942	GO:0004942
GO_EXT:0004943	GO:0004943
GO_EXT:0004944	GO:0004944
GO_EXT:0004945	GO:0004945
GO_EXT:0004946	GO:0004946
GO_EXT:0004947	GO:0004947
GO_EXT:0004948	GO:0004948
GO_EXT:0004949	GO:0004949
GO_EXT:0004950	GO:0004950
GO_EXT:0004951	GO:0004951
GO_EXT:0004952	GO:0004952
GO_EXT:0004953	GO:0004953
GO_EXT:0004954	GO:0004954
GO_EXT:0004955	GO:0004955
GO_EXT:0004956	GO:0004956
GO_EXT:0004957	GO:0004957
GO_EXT:0004958	GO:0004958
GO_EXT:0004960	GO:0004960
GO_EXT:0004961	GO:0004961
GO_EXT:0004962	GO:0004962
GO_EXT:0004963	GO:0004963
GO_EXT:0004964	GO:0004964
GO_EXT:0004965	GO:0004965
GO_EXT:0004966	GO:0004966
GO_EXT:0004967	GO:0004967
GO_EXT:0004968	GO:0004968
GO_EXT:0004969	GO:0004969
GO_EXT:0004970	GO:0004970
GO_EXT:0004971	GO:0004971
GO_EXT:0004972	GO:0004972
GO_EXT:0004974	GO:0004974
GO_EXT:0004977	GO:0004977
GO_EXT:0004978	GO:0004978
GO_EXT:0004979	GO:0004979
GO_EXT:0004980	GO:0004980
GO_EXT:0004982	GO:0004982
GO_EXT:0004983	GO:0004983
GO_EXT:0004984	GO:0004984
GO_EXT:0004985	GO:0004985
GO_EXT:0004989	GO:0004989
GO_EXT:0004990	GO:0004990
GO_EXT:0004991	GO:0004991
GO_EXT:0004992	GO:0004992
GO_EXT:0004993	GO:0004993
GO_EXT:0004994	GO:0004994
GO_EXT:0004995	GO:0004995
GO_EXT:0004996	GO:0004996
GO_EXT:0004997	GO:0004997
GO_EXT:0004998	GO:0004998
GO_EXT:0004999	GO:0004999
GO_EXT:0005000	GO:0005000
GO_EXT:0005001	GO:0005001
GO_EXT:0005003	GO:0005003
GO_EXT:0005004	GO:0005004
GO_EXT:0005005	GO:0005005
GO_EXT:0005006	GO:0005006
GO_EXT:0005007	GO:0005007
GO_EXT:0005008	GO:0005008
GO_EXT:0005009	GO:0005009
GO_EXT:0005010	GO:0005010
GO_EXT:0005011	GO:0005011
GO_EXT:0005017	GO:0005017
GO_EXT:0005018	GO:0005018
GO_EXT:0005019	GO:0005019
GO_EXT:0005020	GO:0005020
GO_EXT:0005021	GO:0005021
GO_EXT:0005024	GO:0005024
GO_EXT:0005025	GO:0005025
GO_EXT:0005026	GO:0005026
GO_EXT:0005030	GO:0005030
GO_EXT:0005031	GO:0005031
GO_EXT:0005034	GO:0005034
GO_EXT:0005035	GO:0005035
GO_EXT:0005040	GO:0005040
GO_EXT:0005041	GO:0005041
GO_EXT:0005042	GO:0005042
GO_EXT:0005043	GO:0005043
GO_EXT:0005044	GO:0005044
GO_EXT:0005046	GO:0005046
GO_EXT:0005047	GO:0005047
GO_EXT:0005048	GO:0005048
GO_EXT:0005049	GO:0005049
GO_EXT:0005052	GO:0005052
GO_EXT:0005053	GO:0005053
GO_EXT:0005055	GO:0005055
GO_EXT:0005056	GO:0005056
GO_EXT:0005057	GO:0005057
GO_EXT:0005068	GO:0005068
GO_EXT:0005070	GO:0005070
GO_EXT:0005072	GO:0005072
GO_EXT:0005078	GO:0005078
GO_EXT:0005080	GO:0005080
GO_EXT:0005085	GO:0005085
GO_EXT:0005086	GO:0005086
GO_EXT:0005087	GO:0005087
GO_EXT:0005088	GO:0005088
GO_EXT:0005089	GO:0005089
GO_EXT:0005090	GO:0005090
GO_EXT:0005091	GO:0005091
GO_EXT:0005092	GO:0005092
GO_EXT:0005093	GO:0005093
GO_EXT:0005094	GO:0005094
GO_EXT:0005095	GO:0005095
GO_EXT:0005096	GO:0005096
GO_EXT:0005102	GO:0005102
GO_EXT:0005104	GO:0005104
GO_EXT:0005105	GO:0005105
GO_EXT:0005109	GO:0005109
GO_EXT:0005110	GO:0005110
GO_EXT:0005111	GO:0005111
GO_EXT:0005112	GO:0005112
GO_EXT:0005113	GO:0005113
GO_EXT:0005114	GO:0005114
GO_EXT:0005115	GO:0005115
GO_EXT:0005117	GO:0005117
GO_EXT:0005118	GO:0005118
GO_EXT:0005119	GO:0005119
GO_EXT:0005121	GO:0005121
GO_EXT:0005122	GO:0005122
GO_EXT:0005123	GO:0005123
GO_EXT:0005124	GO:0005124
GO_EXT:0005125	GO:0005125
GO_EXT:0005126	GO:0005126
GO_EXT:0005127	GO:0005127
GO_EXT:0005128	GO:0005128
GO_EXT:0005129	GO:0005129
GO_EXT:0005130	GO:0005130
GO_EXT:0005131	GO:0005131
GO_EXT:0005132	GO:0005132
GO_EXT:0005133	GO:0005133
GO_EXT:0005134	GO:0005134
GO_EXT:0005135	GO:0005135
GO_EXT:0005136	GO:0005136
GO_EXT:0005137	GO:0005137
GO_EXT:0005138	GO:0005138
GO_EXT:0005139	GO:0005139
GO_EXT:0005140	GO:0005140
GO_EXT:0005141	GO:0005141
GO_EXT:0005142	GO:0005142
GO_EXT:0005143	GO:0005143
GO_EXT:0005144	GO:0005144
GO_EXT:0005145	GO:0005145
GO_EXT:0005146	GO:0005146
GO_EXT:0005147	GO:0005147
GO_EXT:0005148	GO:0005148
GO_EXT:0005149	GO:0005149
GO_EXT:0005150	GO:0005150
GO_EXT:0005151	GO:0005151
GO_EXT:0005152	GO:0005152
GO_EXT:0005153	GO:0005153
GO_EXT:0005154	GO:0005154
GO_EXT:0005157	GO:0005157
GO_EXT:0005158	GO:0005158
GO_EXT:0005159	GO:0005159
GO_EXT:0005160	GO:0005160
GO_EXT:0005161	GO:0005161
GO_EXT:0005163	GO:0005163
GO_EXT:0005164	GO:0005164
GO_EXT:0005165	GO:0005165
GO_EXT:0005166	GO:0005166
GO_EXT:0005167	GO:0005167
GO_EXT:0005168	GO:0005168
GO_EXT:0005169	GO:0005169
GO_EXT:0005170	GO:0005170
GO_EXT:0005171	GO:0005171
GO_EXT:0005172	GO:0005172
GO_EXT:0005173	GO:0005173
GO_EXT:0005174	GO:0005174
GO_EXT:0005175	GO:0005175
GO_EXT:0005176	GO:0005176
GO_EXT:0005178	GO:0005178
GO_EXT:0005179	GO:0005179
GO_EXT:0005183	GO:0005183
GO_EXT:0005184	GO:0005184
GO_EXT:0005185	GO:0005185
GO_EXT:0005186	GO:0005186
GO_EXT:0005198	GO:0005198
GO_EXT:0005199	GO:0005199
GO_EXT:0005200	GO:0005200
GO_EXT:0005201	GO:0005201
GO_EXT:0005212	GO:0005212
GO_EXT:0005213	GO:0005213
GO_EXT:0005214	GO:0005214
GO_EXT:0005215	GO:0005215
GO_EXT:0005216	GO:0005216
GO_EXT:0005217	GO:0005217
GO_EXT:0005218	GO:0005218
GO_EXT:0005219	GO:0005219
